,loss,accuracy,val_loss,val_accuracy
0,0.11069048941135406,0.9639400243759155,0.31352144479751587,0.9168000221252441
1,0.012598393484950066,0.9962199926376343,0.2858448624610901,0.9265000224113464
2,0.006628690753132105,0.9986199736595154,0.2820020914077759,0.9277999997138977
3,0.0046693747863173485,0.999180018901825,0.2817782461643219,0.9294999837875366
4,0.0031540286727249622,0.9995999932289124,0.28134670853614807,0.9301999807357788
5,0.002330159768462181,0.9998999834060669,0.28437089920043945,0.9307000041007996
6,0.0017371377907693386,0.9998999834060669,0.28730207681655884,0.932200014591217
7,0.001330245053395629,1.0,0.28954583406448364,0.9340000152587891
8,0.0010582688264548779,0.9999200105667114,0.2918201982975006,0.9345999956130981
9,0.0008330619311891496,0.9999799728393555,0.2962106466293335,0.9343000054359436
