,loss,accuracy,val_loss,val_accuracy
0,0.6310575604438782,0.7944599986076355,1.5271458625793457,0.5735999941825867
1,0.2664622962474823,0.9088799953460693,0.6036614179611206,0.8108999729156494
2,0.18249355256557465,0.9369999766349792,0.6205852627754211,0.8051000237464905
3,0.12244324386119843,0.9569399952888489,0.6506620645523071,0.8309999704360962
4,0.09406199306249619,0.9669399857521057,0.5591586828231812,0.8590999841690063
5,0.07930071651935577,0.9723600149154663,0.5368263721466064,0.8628000020980835
6,0.06285852193832397,0.9784799814224243,0.567152738571167,0.8535000085830688
7,0.05526125431060791,0.9813399910926819,0.4704556167125702,0.8773999810218811
8,0.04299791902303696,0.9850999712944031,0.46243369579315186,0.8805000185966492
9,0.047876324504613876,0.9839000105857849,0.5213624835014343,0.8751000165939331
10,0.03721550107002258,0.9868199825286865,0.6617004871368408,0.8557999730110168
11,0.03534133359789848,0.9883999824523926,0.45030826330184937,0.8838000297546387
12,0.03476065397262573,0.9878399968147278,0.43824437260627747,0.8841999769210815
13,0.033381301909685135,0.9884200096130371,0.5333213210105896,0.8780999779701233
14,0.03253926336765289,0.9888399839401245,0.634137749671936,0.8646000027656555
15,0.027003254741430283,0.991320013999939,0.542026937007904,0.8848000168800354
16,0.02869958057999611,0.9900400042533875,0.602778434753418,0.879800021648407
17,0.03033129870891571,0.9896199703216553,0.5129514336585999,0.8913000226020813
