,loss,accuracy,val_loss,val_accuracy
0,0.018342550843954086,0.9943199753761292,0.2797066271305084,0.9200000166893005
1,0.011768365278840065,0.9973999857902527,0.2642228901386261,0.9262999892234802
2,0.007743729278445244,0.9988999962806702,0.2633357048034668,0.9275000095367432
3,0.0056833974085748196,0.9993600249290466,0.2641010284423828,0.9296000003814697
4,0.004211339633911848,0.9996600151062012,0.2651688754558563,0.930400013923645
5,0.003232246497645974,0.9998800158500671,0.26697057485580444,0.9307000041007996
6,0.0024852976202964783,1.0,0.26937636733055115,0.9314000010490417
7,0.002027116948738694,1.0,0.27144655585289,0.9314000010490417
8,0.0016422808403149247,0.9999799728393555,0.2740253508090973,0.9315999746322632
9,0.0013570808805525303,1.0,0.2767983078956604,0.9318000078201294
10,0.001143728382885456,1.0,0.2793421149253845,0.932200014591217
11,0.0009367335005663335,1.0,0.2819521725177765,0.9326000213623047
