uptime_s,current_a
8461.189000,0.380750000
8461.391000,0.379550000
8461.593000,0.380000000
8461.795000,0.381500000
8461.996000,0.383250000
8462.198000,0.379550000
8462.400000,0.379600000
8462.602000,0.381250000
8462.804000,0.383850000
8463.005000,0.383450000
8463.207000,0.333000000
8463.409000,0.333750000
8463.611000,0.336800000
8463.813000,0.334100000
8464.014000,0.333700000
8464.216000,0.333850000
8464.418000,0.333500000
8464.620000,0.334050000
8464.822000,0.380900000
8465.023000,0.379800000
8465.225000,0.379400000
8465.427000,0.379250000
8465.629000,0.380450000
8465.831000,0.379600000
8466.032000,0.380300000
8466.234000,0.385350000
8466.436000,0.379600000
8466.638000,0.378750000
8466.840000,0.333050000
8467.041000,0.333400000
8467.243000,0.372750000
8467.445000,0.332950000
8467.647000,0.337900000
8467.849000,0.379600000
8468.050000,0.338600000
8468.252000,0.333350000
8468.454000,0.333200000
8468.656000,0.333800000
8468.858000,0.344300000
8469.059000,0.333200000
8469.261000,0.333150000
8469.463000,0.333850000
8469.665000,0.333450000
8469.867000,0.333050000
8470.068000,0.333250000
8470.270000,0.333950000
8470.472000,0.333650000
8470.674000,0.333050000
8470.876000,0.335200000
8471.077000,0.420900000
8471.279000,0.518900000
8471.481000,0.434650000
8471.683000,0.430250000
8471.885000,0.829650000
8472.086000,1.060250000
8472.288000,0.754000000
8472.490000,1.436050000
8472.692000,1.043500000
8472.894000,1.257450000
8473.095000,1.475250000
8473.297000,1.028000000
8473.499000,1.230250000
8473.701000,1.417550000
8473.903000,1.028500000
8474.104000,1.458850000
8474.306000,1.511250000
8474.508000,1.054550000
8474.710000,0.997800000
8474.912000,1.484100000
8475.113000,1.040200000
8475.315000,1.463150000
8475.517000,1.518900000
8475.719000,1.024850000
8475.921000,1.487850000
8476.122000,1.466050000
8476.324000,1.040350000
8476.526000,1.352300000
8476.728000,1.048500000
8476.930000,1.255350000
8477.131000,1.440600000
8477.333000,1.062850000
8477.535000,1.260200000
8477.737000,1.352350000
8477.939000,1.076700000
8478.140000,1.502500000
8478.342000,1.554350000
8478.544000,1.094150000
8478.746000,1.471650000
8478.948000,1.400800000
8479.149000,1.053850000
8479.351000,1.028100000
8479.553000,1.468800000
8479.755000,1.037450000
8479.957000,1.506250000
8480.158000,1.481600000
8480.360000,1.275750000
8480.562000,1.522250000
8480.764000,1.040650000
8480.966000,1.273700000
8481.167000,1.408800000
8481.369000,1.184000000
8481.571000,1.272900000
8481.773000,1.638350000
8481.975000,1.066300000
8482.176000,1.493450000
8482.378000,1.528500000
8482.580000,1.054850000
8482.782000,1.493650000
8482.984000,1.498050000
8483.185000,1.070050000
8483.387000,1.505950000
8483.589000,1.522750000
8483.791000,1.489900000
8483.993000,1.544900000
8484.194000,1.512450000
8484.396000,1.067200000
8484.598000,1.370750000
8484.800000,1.030650000
8485.002000,1.240950000
8485.203000,1.509150000
8485.405000,1.152250000
8485.607000,1.276700000
8485.809000,1.478300000
8486.011000,1.083400000
8486.212000,1.067250000
8486.414000,1.366650000
8486.616000,1.111750000
8486.818000,1.521900000
8487.020000,1.541900000
8487.221000,1.040950000
8487.423000,1.436050000
8487.625000,1.509850000
8487.827000,1.061600000
8488.029000,1.034500000
8488.230000,1.509250000
8488.432000,1.048350000
8488.634000,1.469250000
8488.836000,1.479000000
8489.038000,1.270800000
8489.239000,1.401900000
8489.441000,1.067750000
8489.643000,1.267150000
8489.845000,1.495750000
8490.047000,1.072000000
8490.248000,1.270150000
8490.450000,1.526600000
8490.652000,1.079800000
8490.854000,1.472000000
8491.056000,0.485900000
8491.257000,0.485300000
8491.459000,0.484300000
8491.661000,0.482450000
8491.863000,0.482300000
8492.065000,0.482100000
8492.266000,0.481150000
8492.468000,0.480900000
8492.670000,0.479850000
8492.872000,0.479850000
8493.074000,0.433000000
8493.275000,0.433000000
8493.477000,0.433650000
8493.679000,0.433100000
8493.881000,0.433200000
8494.083000,0.432400000
8494.284000,0.431450000
8494.486000,0.431500000
8494.688000,0.431450000
8494.890000,0.469800000
8495.092000,0.430800000
8495.293000,0.479950000
8495.495000,0.456750000
8495.697000,0.430150000
8495.899000,0.430100000
8496.101000,0.429250000
8496.302000,0.430550000
8496.504000,0.430200000
8496.706000,0.434100000
8496.908000,0.429350000
8497.110000,0.339500000
8497.311000,0.339200000
8497.513000,0.385350000
8497.715000,0.423550000
8497.917000,0.384900000
8498.119000,0.384650000
8498.320000,0.384800000
8498.522000,0.384150000
8498.724000,0.384850000
8498.926000,0.383800000
8499.128000,0.385700000
8499.329000,0.384350000
8499.531000,0.383900000
8499.733000,0.383400000
8499.935000,0.383850000
8500.137000,0.337800000
8500.338000,0.337350000
8500.540000,0.339500000
8500.742000,0.338050000
8500.944000,0.337000000
