,loss,accuracy,val_loss,val_accuracy
0,4.453541278839111,0.053619999438524246,4.487099647521973,0.04089999943971634
1,3.6889188289642334,0.22373999655246735,4.054101467132568,0.11180000007152557
2,2.836681365966797,0.3729400038719177,3.6917383670806885,0.15760000050067902
3,2.201719284057617,0.4723599851131439,3.3938252925872803,0.2087000012397766
4,1.805838942527771,0.541100025177002,3.0638210773468018,0.27059999108314514
5,1.5486693382263184,0.5926399827003479,2.7585902214050293,0.328900009393692
6,1.3666560649871826,0.6322000026702881,2.489736557006836,0.3831999897956848
7,1.2294598817825317,0.6626799702644348,2.2561697959899902,0.4251999855041504
8,1.1158243417739868,0.6903799772262573,2.01192569732666,0.47130000591278076
9,1.0220602750778198,0.7152600288391113,1.848075032234192,0.5077999830245972
10,0.942602276802063,0.7355999946594238,1.6723861694335938,0.5455999970436096
11,0.8744090795516968,0.7539399862289429,1.5238640308380127,0.5759000182151794
12,0.8120554685592651,0.7714400291442871,1.4017071723937988,0.6060000061988831
13,0.7556058764457703,0.7887200117111206,1.3044949769973755,0.6309000253677368
14,0.7048696279525757,0.8020399808883667,1.2219775915145874,0.650600016117096
15,0.6574947834014893,0.8178200125694275,1.1620681285858154,0.6624000072479248
16,0.6140806078910828,0.829800009727478,1.119408130645752,0.6746000051498413
17,0.5734974145889282,0.8434600234031677,1.0794141292572021,0.684499979019165
18,0.5361498594284058,0.8556600213050842,1.0536614656448364,0.6895999908447266
19,0.5011142492294312,0.8665000200271606,1.0335711240768433,0.696399986743927
20,0.4675298035144806,0.879360020160675,1.0228811502456665,0.7009999752044678
21,0.4345574676990509,0.887719988822937,1.0136948823928833,0.7052000164985657
22,0.4061020612716675,0.898859977722168,1.0042057037353516,0.70660001039505
23,0.3768315315246582,0.9088199734687805,0.9959242343902588,0.7114999890327454
24,0.34972381591796875,0.9173799753189087,0.9930331110954285,0.7127000093460083
25,0.32259148359298706,0.9261400103569031,0.9917099475860596,0.7134000062942505
26,0.3005189001560211,0.9340199828147888,0.9913314580917358,0.7145000100135803
27,0.27791428565979004,0.9409199953079224,0.9898490309715271,0.7182000279426575
28,0.25636762380599976,0.9475399851799011,0.9906455278396606,0.71670001745224
29,0.23537784814834595,0.9538800120353699,0.9919643402099609,0.7184000015258789
