,loss,accuracy,val_loss,val_accuracy
0,1.6401623487472534,0.546500027179718,5.809284210205078,0.10019999742507935
1,1.1445949077606201,0.6668999791145325,3.091843366622925,0.31779998540878296
2,1.0053211450576782,0.7025600075721741,2.36691951751709,0.4327000081539154
3,0.9226813316345215,0.7238199710845947,1.4553806781768799,0.6011000275611877
4,0.8531103730201721,0.7401999831199646,1.488005518913269,0.5947999954223633
5,0.8013278841972351,0.7570800185203552,1.4967224597930908,0.5893999934196472
6,0.7728835344314575,0.7666000127792358,1.4423893690109253,0.604200005531311
7,0.7373073697090149,0.7740600109100342,1.8318021297454834,0.5324000120162964
8,0.6670032739639282,0.793179988861084,1.26277494430542,0.6484000086784363
9,0.6152237057685852,0.8075199723243713,1.2898802757263184,0.6448000073432922
10,0.5810858011245728,0.8198400139808655,1.3573840856552124,0.6331999897956848
11,0.5530952215194702,0.8298799991607666,2.0191667079925537,0.506600022315979
12,0.5646485686302185,0.828760027885437,1.4440017938613892,0.6115000247955322
13,0.5517358779907227,0.836139976978302,1.1831769943237305,0.667900025844574
14,0.5452179908752441,0.8383600115776062,1.263700246810913,0.6571999788284302
15,0.5209432244300842,0.8427199721336365,1.22355055809021,0.6647999882698059
16,0.4867797791957855,0.8515599966049194,1.196372628211975,0.6723999977111816
17,0.4514640271663666,0.8615999817848206,1.7233244180679321,0.579200029373169
18,0.4272517263889313,0.8675000071525574,1.4186655282974243,0.6462000012397766
