,loss,accuracy,val_loss,val_accuracy
0,2.9790680408477783,0.32820001244544983,1.7383779287338257,0.5266000032424927
1,1.3054052591323853,0.6254600286483765,1.3949109315872192,0.616100013256073
2,0.9844375848770142,0.7059400081634521,1.2798855304718018,0.6460999846458435
3,0.844323456287384,0.7434200048446655,1.2213127613067627,0.6610000133514404
4,0.7537264823913574,0.7684599757194519,1.1848487854003906,0.6732000112533569
5,0.6879807710647583,0.7865599989891052,1.1458791494369507,0.6829000115394592
6,0.6386622190475464,0.7998800277709961,1.1429734230041504,0.6827999949455261
7,0.5950592756271362,0.8143200278282166,1.128400444984436,0.6880999803543091
8,0.6158565282821655,0.8060200214385986,1.1174081563949585,0.6887000203132629
9,0.5861636996269226,0.8162400126457214,1.1231733560562134,0.6891999840736389
10,0.5643146634101868,0.823199987411499,1.0619899034500122,0.7053999900817871
11,0.524678647518158,0.8331400156021118,1.090914011001587,0.6991000175476074
12,0.49966293573379517,0.8423600196838379,1.0744349956512451,0.7038999795913696
13,0.45995640754699707,0.8541600108146667,1.0464469194412231,0.7153000235557556
14,0.44636270403862,0.8574600219726562,1.094826340675354,0.7017999887466431
15,0.4374634623527527,0.8629000186920166,1.0837204456329346,0.7074999809265137
16,0.4306126832962036,0.8629599809646606,1.098833441734314,0.704200029373169
17,0.40709546208381653,0.8718199729919434,1.0924723148345947,0.70660001039505
18,0.38603419065475464,0.8787599802017212,1.0771416425704956,0.7125999927520752
