,loss,accuracy,val_loss,val_accuracy
0,2.659956932067871,0.3711400032043457,1.6085995435714722,0.5580999851226807
1,1.1885192394256592,0.6538599729537964,1.3205925226211548,0.6323999762535095
2,0.8959118723869324,0.7286800146102905,1.3336217403411865,0.6277999877929688
3,0.7749319672584534,0.7620400190353394,1.093441128730774,0.6883999705314636
4,0.7403618693351746,0.772599995136261,1.1441715955734253,0.6772000193595886
5,0.6847219467163086,0.7870200276374817,1.09273099899292,0.6894999742507935
6,0.6458821296691895,0.8015000224113464,1.1345449686050415,0.683899998664856
7,0.595326840877533,0.8141199946403503,1.0673539638519287,0.7017999887466431
8,0.5493841767311096,0.8259999752044678,1.0297164916992188,0.7092999815940857
9,0.5330259203910828,0.8336600065231323,1.0584068298339844,0.704800009727478
10,0.5074788331985474,0.8424999713897705,1.0412464141845703,0.7077999711036682
11,0.46274304389953613,0.8556399941444397,0.9992325305938721,0.7188000082969666
12,0.4279194474220276,0.8659800291061401,1.0317022800445557,0.7129999995231628
13,0.4076334238052368,0.8713200092315674,1.024397850036621,0.7146000266075134
14,0.38861238956451416,0.8803600072860718,1.0111738443374634,0.7215999960899353
15,0.3729870319366455,0.8838199973106384,1.0025571584701538,0.7228999733924866
16,0.361476868391037,0.8876799941062927,1.008100152015686,0.7246999740600586
