,loss,accuracy,val_loss,val_accuracy
0,4.582195281982422,0.018139999359846115,4.424768447875977,0.042100001126527786
1,3.905526876449585,0.12122000008821487,3.396083116531372,0.20469999313354492
2,2.9898593425750732,0.2734000086784363,2.7757439613342285,0.3093999922275543
3,2.458059072494507,0.3770799934864044,2.42803692817688,0.3763999938964844
4,2.0790529251098633,0.4602400064468384,2.189385414123535,0.4325000047683716
5,1.795857310295105,0.5223600268363953,1.9998677968978882,0.4740000069141388
6,1.5581175088882446,0.5813400149345398,1.891048789024353,0.4997999966144562
7,1.359303593635559,0.6289200186729431,1.825546145439148,0.5248000025749207
8,1.187137246131897,0.6736199855804443,1.8050286769866943,0.5360000133514404
9,1.0271437168121338,0.7134400010108948,1.7378453016281128,0.5587999820709229
10,0.8883485198020935,0.7516400218009949,1.7513517141342163,0.5623999834060669
11,0.7554140090942383,0.7899799942970276,1.7882682085037231,0.5694000124931335
12,0.6372052431106567,0.8207200169563293,1.8884763717651367,0.5776000022888184
13,0.5230286121368408,0.8540400266647339,1.9713599681854248,0.5726000070571899
14,0.42969703674316406,0.8787400126457214,2.0870702266693115,0.5734000205993652
