,loss,accuracy,val_loss,val_accuracy
0,3.674455404281616,0.15953999757766724,2.753455400466919,0.31049999594688416
1,2.0811636447906494,0.44881999492645264,1.7675607204437256,0.5139999985694885
2,1.365323543548584,0.610480010509491,1.4937224388122559,0.5875999927520752
3,1.0550347566604614,0.6910200119018555,1.446946620941162,0.6040999889373779
4,0.8633889555931091,0.7450399994850159,1.4326984882354736,0.6166999936103821
5,0.7347974181175232,0.7811599969863892,1.534879207611084,0.6208000183105469
6,0.6304779648780823,0.8114200234413147,1.5357905626296997,0.6281999945640564
7,0.5398765802383423,0.8393999934196472,1.6190463304519653,0.6304000020027161
8,0.4761413037776947,0.8556200265884399,1.7083613872528076,0.6254000067710876
9,0.3913518786430359,0.8794400095939636,1.704353928565979,0.6342999935150146
