,loss,accuracy,val_loss,val_accuracy
0,0.43617141246795654,0.8524199724197388,0.770742654800415,0.73580002784729
1,0.42904895544052124,0.8522400259971619,0.754109263420105,0.7473000288009644
2,0.37703937292099,0.8706799745559692,0.7523210644721985,0.7516000270843506
3,0.3435407876968384,0.8825799822807312,0.7564124464988708,0.7559999823570251
4,0.3181884288787842,0.890999972820282,0.762089729309082,0.7591999769210815
5,0.29804733395576477,0.8980600237846375,0.7706448435783386,0.7608000040054321
6,0.28142228722572327,0.9037799835205078,0.779757559299469,0.7617999911308289
7,0.26769590377807617,0.9092000126838684,0.7870787382125854,0.7620000243186951
8,0.255607545375824,0.912880003452301,0.7977128028869629,0.7626000046730042
9,0.24516713619232178,0.9175800085067749,0.8079240918159485,0.7633000016212463
10,0.23558205366134644,0.9205399751663208,0.818365752696991,0.7635999917984009
11,0.22683216631412506,0.9244599938392639,0.827271580696106,0.7641000151634216
12,0.21865233778953552,0.9269800186157227,0.8377593755722046,0.7652999758720398
13,0.21113407611846924,0.9301599860191345,0.8468142747879028,0.7653999924659729
