,loss,accuracy,val_loss,val_accuracy
0,0.338834673166275,0.8845199942588806,0.3749295473098755,0.8798999786376953
1,0.14989833533763885,0.9474200010299683,0.3571302592754364,0.8888000249862671
2,0.10399331152439117,0.963100016117096,0.33047354221343994,0.8977000117301941
3,0.08604941517114639,0.9701799750328064,0.336150586605072,0.8942000269889832
4,0.07201875001192093,0.9759399890899658,0.31674912571907043,0.9003000259399414
5,0.06152433529496193,0.980400025844574,0.31812283396720886,0.9047999978065491
6,0.05124494060873985,0.9835399985313416,0.3175751566886902,0.9075999855995178
7,0.043771106749773026,0.9876199960708618,0.3171098828315735,0.9072999954223633
8,0.03729824349284172,0.9893199801445007,0.32131773233413696,0.9139000177383423
9,0.032431356608867645,0.9905200004577637,0.3261969983577728,0.9110999703407288
