,loss,accuracy,val_loss,val_accuracy
0,0.8727534413337708,0.7080199718475342,0.567783534526825,0.805400013923645
1,0.45739278197288513,0.8415799736976624,0.5598975419998169,0.8156999945640564
2,0.3708905875682831,0.8708800077438354,0.41094276309013367,0.8598999977111816
3,0.30027109384536743,0.8962200284004211,0.38625362515449524,0.8661999702453613
4,0.25795817375183105,0.9101200103759766,0.3528701066970825,0.8819000124931335
5,0.222848042845726,0.9230200052261353,0.3332447409629822,0.8878999948501587
6,0.19622059166431427,0.9320399761199951,0.3160116970539093,0.8959000110626221
7,0.17340074479579926,0.9402199983596802,0.3215986490249634,0.8963000178337097
8,0.16062530875205994,0.9432600140571594,0.2993653416633606,0.9014000296592712
9,0.14309939742088318,0.9495000243186951,0.3059990108013153,0.8970000147819519
10,0.1327299028635025,0.953000009059906,0.297771692276001,0.906499981880188
11,0.11635386943817139,0.9605399966239929,0.3007613718509674,0.9083999991416931
12,0.106122687458992,0.9632999897003174,0.30799639225006104,0.9070000052452087
13,0.09183276444673538,0.9685199856758118,0.29859012365341187,0.9101999998092651
14,0.08304797112941742,0.9716200232505798,0.3260594606399536,0.902999997138977
15,0.07516485452651978,0.9747800230979919,0.31221866607666016,0.9093999862670898
