,loss,accuracy,val_loss,val_accuracy
0,1.1803858280181885,0.6170600056648254,0.6873078942298889,0.7767999768257141
1,0.4986047148704529,0.8299000263214111,0.4843941032886505,0.8414000272750854
2,0.37331491708755493,0.8682199716567993,0.4332086443901062,0.8565999865531921
3,0.3160935044288635,0.8884599804878235,0.3964115083217621,0.8665000200271606
4,0.276864230632782,0.9016199707984924,0.40391775965690613,0.8640999794006348
5,0.24904660880565643,0.9109799861907959,0.36884069442749023,0.8784999847412109
6,0.2259649634361267,0.919439971446991,0.3615427613258362,0.8808000087738037
7,0.20265457034111023,0.927619993686676,0.3428995609283447,0.8877999782562256
8,0.1884799748659134,0.9338600039482117,0.3495810329914093,0.8867999911308289
9,0.1717505306005478,0.9380999803543091,0.34365931153297424,0.8895999789237976
10,0.15529614686965942,0.9440400004386902,0.34725019335746765,0.8877999782562256
11,0.14216259121894836,0.9488999843597412,0.3416158854961395,0.8920000195503235
12,0.13082079589366913,0.953499972820282,0.33886685967445374,0.8909000158309937
13,0.12438219040632248,0.9570000171661377,0.333075612783432,0.8963000178337097
14,0.12279488146305084,0.957040011882782,0.34406715631484985,0.8948000073432922
15,0.11372401565313339,0.9603000283241272,0.35433873534202576,0.8932999968528748
16,0.11054513603448868,0.9614599943161011,0.3392925262451172,0.8978999853134155
17,0.10358928889036179,0.9631199836730957,0.3284485638141632,0.8995000123977661
18,0.10985375195741653,0.9606599807739258,0.3728359639644623,0.8916000127792358
19,0.10574524104595184,0.9627000093460083,0.33697253465652466,0.9000999927520752
20,0.09757748246192932,0.9653199911117554,0.3262820839881897,0.9035000205039978
21,0.09074576199054718,0.9675400257110596,0.3676967918872833,0.8956999778747559
22,0.08891012519598007,0.9674999713897705,0.33960652351379395,0.9028000235557556
23,0.084056556224823,0.9711999893188477,0.3611418306827545,0.8960999846458435
24,0.07414762675762177,0.9745000004768372,0.35698240995407104,0.8999999761581421
25,0.06970013678073883,0.9756600260734558,0.35281115770339966,0.9028000235557556
