uptime_s,current_a
7185.410000,0.391100000
7185.611000,0.387250000
7185.813000,0.386700000
7186.015000,0.385550000
7186.217000,0.387700000
7186.419000,0.390550000
7186.620000,0.387750000
7186.822000,0.386350000
7187.024000,0.399850000
7187.226000,0.387000000
7187.428000,0.339200000
7187.629000,0.339850000
7187.831000,0.339400000
7188.033000,0.363250000
7188.235000,0.349200000
7188.437000,0.385950000
7188.638000,0.348000000
7188.840000,0.339300000
7189.042000,0.339650000
7189.244000,0.338950000
7189.446000,0.338800000
7189.647000,0.338850000
7189.849000,0.339050000
7190.051000,0.339300000
7190.253000,0.339500000
7190.455000,0.339050000
7190.656000,0.339150000
7190.858000,0.338800000
7191.060000,0.376950000
7191.262000,0.338800000
7191.464000,0.338400000
7191.665000,0.338600000
7191.867000,0.338350000
7192.069000,0.339100000
7192.271000,0.337750000
7192.473000,0.338100000
7192.674000,0.338950000
7192.876000,0.339000000
7193.078000,0.337550000
7193.280000,0.339650000
7193.482000,0.337950000
7193.683000,0.338700000
7193.885000,0.364000000
7194.087000,0.338500000
7194.289000,0.338500000
7194.491000,0.338450000
7194.692000,0.338550000
7194.894000,0.338500000
7195.096000,0.352550000
7195.298000,0.477200000
7195.500000,1.352500000
7195.701000,0.665400000
7195.903000,0.661150000
7196.105000,0.664200000
7196.307000,0.672750000
7196.509000,0.703250000
7196.710000,0.703400000
7196.912000,0.668750000
7197.114000,0.677700000
7197.316000,0.539700000
7197.518000,0.683450000
7197.719000,0.670900000
7197.921000,0.637300000
7198.123000,0.670000000
7198.325000,0.656600000
7198.527000,0.647700000
7198.728000,0.662500000
7198.930000,0.665500000
7199.132000,0.710450000
7199.334000,1.353600000
7199.536000,0.476200000
7199.737000,0.479000000
7199.939000,0.478050000
7200.141000,0.474000000
7200.343000,0.479550000
7200.545000,0.478850000
7200.746000,0.474600000
7200.948000,0.474900000
7201.150000,0.474400000
7201.352000,0.473450000
7201.554000,0.428400000
7201.755000,0.428450000
7201.957000,0.475050000
7202.159000,0.514150000
7202.361000,0.475650000
7202.563000,0.427900000
7202.764000,0.428000000
7202.966000,0.428250000
7203.168000,0.427900000
7203.370000,0.428300000
7203.572000,0.478000000
7203.773000,0.473150000
7203.975000,0.474450000
7204.177000,0.473050000
7204.379000,0.474100000
7204.581000,0.475500000
7204.782000,0.475250000
7204.984000,0.472200000
7205.186000,0.473250000
7205.388000,0.474350000
7205.590000,0.472650000
7205.791000,0.428000000
7205.993000,0.337800000
7206.195000,0.338000000
7206.397000,0.337600000
7206.599000,0.337250000
7206.800000,0.339200000
7207.002000,0.337600000
7207.204000,0.337100000
7207.406000,0.337150000
7207.608000,0.338050000
7207.809000,0.337750000
7208.011000,0.337550000
7208.213000,0.337250000
7208.415000,0.336900000
7208.617000,0.342100000
7208.818000,0.434100000
7209.020000,0.385950000
7209.222000,0.385550000
7209.424000,0.385450000
